path_length,strategy,n_links,depth,peak_concurrency,fidelity,delivered_fidelity,hold_time,fid_loss
5,optimal,5,3,2,0.3658629224293336,0.2225427029554758,3.0,0.1433202194738578
5,linear,5,4,1,0.35657345094835013,0.1894996023221604,4.0,0.16707384862618974
5,balanced,5,3,2,0.3565734509483501,0.2168922148473096,3.0,0.13968123610104047
5,optimal,5,3,2,0.3565734509483501,0.2168922148473096,3.0,0.13968123610104047
5,linear,5,4,1,0.34148935727189034,0.1814832181929522,4.0,0.16000613907893813
5,balanced,5,3,2,0.3414893572718904,0.20771704356702958,3.0,0.1337723137048608
5,optimal,5,3,2,0.3414893572718904,0.20771704356702958,3.0,0.1337723137048608
5,linear,5,4,1,0.35560887912927774,0.1889869843029578,4.0,0.16662189482631995
5,balanced,5,3,2,0.3556088791292778,0.21630549668962998,3.0,0.13930338243964782
5,optimal,5,3,2,0.35560887912927774,0.21630549668962995,3.0,0.1393033824396478
5,linear,5,4,1,0.5738103605087075,0.30494933045502076,4.0,0.2688610300536867
5,balanced,5,3,2,0.5738103605087074,0.3490304722969802,3.0,0.22477988821172717
5,optimal,5,3,2,0.5738103605087073,0.34903047229698014,3.0,0.22477988821172712
5,linear,5,4,1,0.44623418014276894,0.2371494553358061,4.0,0.20908472480696286
5,balanced,5,3,2,0.44623418014276883,0.27142996601212976,3.0,0.17480421413063907
5,optimal,5,3,2,0.4462341801427689,0.27142996601212976,3.0,0.17480421413063912
5,linear,5,4,1,0.37717703624624693,0.2004492992498986,4.0,0.17672773699634833
5,balanced,5,3,2,0.377177036246247,0.22942471617956284,3.0,0.14775232006668415
5,optimal,5,3,2,0.377177036246247,0.22942471617956284,3.0,0.14775232006668415
5,linear,5,4,1,0.4014162279614269,0.2133311253601172,4.0,0.1880851026013097
5,balanced,5,3,2,0.4014162279614269,0.24416864050492,3.0,0.1572475874565069
5,optimal,5,3,2,0.40141622796142695,0.24416864050492001,3.0,0.15724758745650694
5,linear,5,4,1,0.30944108570229556,0.16445128633880388,4.0,0.14498979936349168
5,balanced,5,3,2,0.30944108570229556,0.18822310596659855,3.0,0.121217979735697
5,optimal,5,3,2,0.30944108570229556,0.18822310596659855,3.0,0.121217979735697
5,linear,5,4,1,0.3215734141094109,0.1708989660588603,4.0,0.15067444805055064
5,balanced,5,3,2,0.3215734141094109,0.19560281293153284,3.0,0.1259706011778781
5,optimal,5,3,2,0.3215734141094109,0.19560281293153284,3.0,0.1259706011778781
5,linear,5,4,1,0.33745902119116766,0.1793413114343578,4.0,0.15811770975680986
5,balanced,5,3,2,0.33745902119116766,0.20526551915655517,3.0,0.1321935020346125
5,optimal,5,3,2,0.33745902119116766,0.20526551915655517,3.0,0.1321935020346125
5,linear,5,4,1,0.5284031671797853,0.28081785051586344,4.0,0.24758531666392186
5,balanced,5,3,2,0.5284031671797852,0.32141073026370004,3.0,0.20699243691608515
5,optimal,5,3,2,0.5284031671797853,0.3214107302637001,3.0,0.2069924369160852
6,linear,6,5,1,0.3423062668188099,0.16144142556040694,5.0,0.18086484125840294
6,balanced,6,3,2,0.34230626681880993,0.20821394349182784,3.0,0.1340923233269821
6,optimal,6,3,3,0.34230626681880993,0.20821394349182784,3.0,0.1340923233269821
6,linear,6,5,1,0.3208705805779842,0.15133174285799741,5.0,0.16953883771998676
6,balanced,6,3,2,0.32087058057798423,0.19517530179492223,3.0,0.125695278783062
6,optimal,6,3,3,0.3208705805779842,0.1951753017949222,3.0,0.12569527878306197
6,linear,6,5,1,0.29201227918789374,0.13772134256072754,5.0,0.1542909366271662
6,balanced,6,3,2,0.29201227918789374,0.17762172093078055,3.0,0.1143905582571132
6,optimal,6,3,3,0.2920122791878937,0.17762172093078052,3.0,0.11439055825711317
6,linear,6,5,1,0.2965697483110979,0.13987077534510325,5.0,0.15669897296599464
6,balanced,6,3,2,0.2965697483110979,0.18039388349532648,3.0,0.11617586481577141
6,optimal,6,3,3,0.2965697483110979,0.18039388349532648,3.0,0.11617586481577141
6,linear,6,5,1,0.2814276658985886,0.13272933620831226,5.0,0.14869832969027633
6,balanced,6,3,2,0.2814276658985886,0.17118343952336249,3.0,0.1102442263752261
6,optimal,6,3,3,0.2814276658985886,0.17118343952336249,3.0,0.1102442263752261
6,linear,6,5,1,0.3470884015344311,0.1636968170637137,5.0,0.1833915844707174
6,balanced,6,3,2,0.34708840153443105,0.21112276294378282,3.0,0.13596563859064822
6,optimal,6,3,3,0.34708840153443105,0.21112276294378282,3.0,0.13596563859064822
6,linear,6,5,1,0.29446470710597666,0.13887797770754773,5.0,0.15558672939842894
6,balanced,6,3,2,0.2944647071059767,0.17911345432117096,3.0,0.11535125278480576
6,optimal,6,3,3,0.29446470710597666,0.17911345432117093,3.0,0.11535125278480574
6,linear,6,5,1,0.40426782866021216,0.19066427025614893,5.0,0.21360355840406323
6,balanced,6,3,2,0.40426782866021216,0.24590317791866945,3.0,0.1583646507415427
6,optimal,6,3,3,0.4042678286602122,0.24590317791866947,3.0,0.15836465074154274
6,linear,6,5,1,0.28262291511261844,0.13329304992236787,5.0,0.14932986519025057
6,balanced,6,3,2,0.2826229151126184,0.17191047135547435,3.0,0.11071244375714404
6,optimal,6,3,3,0.2826229151126184,0.17191047135547435,3.0,0.11071244375714404
6,linear,6,5,1,0.33505281624671296,0.15802049081832956,5.0,0.1770323254283834
6,balanced,6,3,2,0.33505281624671296,0.2038019017212377,3.0,0.13125091452547527
6,optimal,6,3,3,0.3350528162467129,0.20380190172123766,3.0,0.13125091452547524
6,linear,6,5,1,0.31925318374345785,0.1505689322524848,5.0,0.16868425149097305
6,balanced,6,3,2,0.31925318374345785,0.1941914910799224,3.0,0.12506169266353545
6,optimal,6,3,3,0.31925318374345785,0.1941914910799224,3.0,0.12506169266353545
6,linear,6,5,1,0.3575517433901575,0.1686316283396302,5.0,0.1889201150505273
6,balanced,6,3,2,0.35755174339015755,0.2174872788205462,3.0,0.14006446456961136
6,optimal,6,3,3,0.3575517433901576,0.21748727882054622,3.0,0.14006446456961139
6,linear,6,5,1,0.3496398359908133,0.1649001465256318,5.0,0.18473968946518146
6,balanced,6,3,2,0.3496398359908134,0.21267471884181927,3.0,0.13696511714899412
6,optimal,6,3,3,0.34963983599081333,0.21267471884181924,3.0,0.1369651171489941
6,linear,6,5,1,0.32356304709160577,0.1526015870716963,5.0,0.17096146001990947
6,balanced,6,3,2,0.32356304709160577,0.19681304297836827,3.0,0.1267500041132375
6,optimal,6,3,3,0.3235630470916058,0.1968130429783683,3.0,0.12675000411323753
6,linear,6,5,1,0.4192868392223437,0.19774766518838593,5.0,0.2215391740339578
6,balanced,6,3,2,0.41928683922234367,0.2550387612240785,3.0,0.16424807799826519
6,optimal,6,3,3,0.41928683922234367,0.2550387612240785,3.0,0.16424807799826519
6,linear,6,5,1,0.398578693779547,0.18798111153435382,5.0,0.2105975822451932
6,balanced,6,3,2,0.398578693779547,0.24244265930307773,3.0,0.1561360344764693
6,optimal,6,3,3,0.39857869377954697,0.2424426593030777,3.0,0.15613603447646926
6,linear,6,5,1,0.3531695944046884,0.16656488154645305,5.0,0.18660471285823538
6,balanced,6,3,2,0.3531695944046884,0.2148217578830747,3.0,0.13834783652161373
6,optimal,6,3,3,0.3531695944046884,0.2148217578830747,3.0,0.13834783652161373
6,linear,6,5,1,0.3350736504598854,0.1580303168291305,5.0,0.17704333363075492
6,balanced,6,3,2,0.3350736504598855,0.20381457450612278,3.0,0.13125907595376274
6,optimal,6,3,3,0.33507365045988546,0.20381457450612273,3.0,0.13125907595376274
6,linear,6,5,1,0.30238420130954735,0.14261303767540565,5.0,0.1597711636341417
6,balanced,6,3,2,0.30238420130954746,0.18393062911002447,3.0,0.11845357219952299
6,optimal,6,3,3,0.3023842013095474,0.18393062911002445,3.0,0.11845357219952296
6,linear,6,5,1,0.33341244786328106,0.1572468461733554,5.0,0.17616560168992565
6,balanced,6,3,2,0.333412447863281,0.2028041181484512,3.0,0.1306083297148298
6,optimal,6,3,3,0.33341244786328095,0.20280411814845115,3.0,0.1306083297148298
6,linear,6,5,1,0.35534231022581075,0.1675895964684422,5.0,0.18775271375736854
6,balanced,6,3,2,0.35534231022581075,0.21614335135960439,3.0,0.13919895886620637
6,optimal,6,3,3,0.35534231022581075,0.21614335135960439,3.0,0.13919895886620637
6,linear,6,5,1,0.31109674722099717,0.14672212351037076,5.0,0.16437462371062642
6,balanced,6,3,2,0.3110967472209971,0.1892301918639742,3.0,0.12186655535702293
6,optimal,6,3,3,0.3110967472209971,0.1892301918639742,3.0,0.12186655535702293
6,linear,6,5,1,0.34152200183936143,0.16107154376573246,5.0,0.18045045807362897
6,balanced,6,3,2,0.3415220018393615,0.20773690021233704,3.0,0.13378510162702445
6,optimal,6,3,3,0.34152200183936143,0.207736900212337,3.0,0.13378510162702442
6,linear,6,5,1,0.2813906795659805,0.13271189239602688,5.0,0.14867878716995364
6,balanced,6,3,2,0.2813906795659806,0.17116094192131975,3.0,0.11022973764466082
6,optimal,6,3,3,0.2813906795659806,0.17116094192131975,3.0,0.11022973764466082
6,linear,6,5,1,0.3273620813261619,0.1543933202709724,5.0,0.1729687610551895
6,balanced,6,3,2,0.3273620813261619,0.1991238738807312,3.0,0.1282382074454307
6,optimal,6,3,3,0.3273620813261619,0.1991238738807312,3.0,0.1282382074454307
6,linear,6,5,1,0.2983145460854675,0.1406936718775759,5.0,0.1576208742078916
6,balanced,6,3,2,0.2983145460854675,0.18145518812341135,3.0,0.11685935796205613
6,optimal,6,3,3,0.2983145460854675,0.18145518812341135,3.0,0.11685935796205613
6,linear,6,5,1,0.3055524058327083,0.14410725354074586,5.0,0.16144515229196246
6,balanced,6,3,2,0.3055524058327083,0.18585774649436715,3.0,0.11969465933834117
6,optimal,6,3,3,0.3055524058327084,0.18585774649436718,3.0,0.1196946593383412
6,linear,6,5,1,0.3716069509576355,0.1752604662143459,5.0,0.1963464847432896
6,balanced,6,3,2,0.3716069509576355,0.22603661161955632,3.0,0.1455703393380792
6,optimal,6,3,3,0.3716069509576355,0.22603661161955632,3.0,0.1455703393380792
6,linear,6,5,1,0.30856295545784085,0.1455271148471677,5.0,0.16303584061067314
6,balanced,6,3,2,0.3085629554578409,0.1876889674514129,3.0,0.12087398800642801
6,optimal,6,3,3,0.30856295545784085,0.18768896745141286,3.0,0.12087398800642798
6,linear,6,5,1,0.2918964215827329,0.13766670080054882,5.0,0.15422972078218405
6,balanced,6,3,2,0.2918964215827329,0.17755124845863376,3.0,0.11434517312409911
6,optimal,6,3,3,0.2918964215827329,0.17755124845863376,3.0,0.11434517312409911
6,linear,6,5,1,0.3497706580009693,0.16496184592719565,5.0,0.18480881207377364
6,balanced,6,3,2,0.3497706580009693,0.21275429368245316,3.0,0.13701636431851613
6,optimal,6,3,3,0.3497706580009693,0.21275429368245316,3.0,0.13701636431851613
6,linear,6,5,1,0.3507740194638931,0.16543505988974497,5.0,0.18533895957414812
6,balanced,6,3,2,0.3507740194638931,0.2133646063386736,3.0,0.13740941312521948
6,optimal,6,3,3,0.350774019463893,0.21336460633867357,3.0,0.13740941312521945
6,linear,6,5,1,0.4279445292338379,0.20183087941202607,5.0,0.22611364982181184
6,balanced,6,3,2,0.42794452923383786,0.26030495689024546,3.0,0.1676395723435924
6,optimal,6,3,3,0.4279445292338379,0.2603049568902455,3.0,0.1676395723435924
6,linear,6,5,1,0.2774697347433714,0.1308626626767218,5.0,0.14660707206664958
6,balanced,6,3,2,0.2774697347433714,0.1687759567110973,3.0,0.10869377803227409
6,optimal,6,3,3,0.2774697347433714,0.1687759567110973,3.0,0.10869377803227409
6,linear,6,5,1,0.29873937336817213,0.14089403257436997,5.0,0.15784534079380216
6,balanced,6,3,2,0.2987393733681722,0.18171359695903366,3.0,0.11702577640913853
6,optimal,6,3,3,0.2987393733681722,0.18171359695903366,3.0,0.11702577640913853
6,linear,6,5,1,0.4309176541570326,0.20323309015864904,5.0,0.22768456399838355
6,balanced,6,3,2,0.4309176541570326,0.26211341359921914,3.0,0.16880424055781346
6,optimal,6,3,3,0.43091765415703254,0.26211341359921914,3.0,0.1688042405578134
6,linear,6,5,1,0.42222534648659177,0.1991335492569675,5.0,0.22309179722962427
6,balanced,6,3,2,0.42222534648659177,0.25682616111936685,3.0,0.16539918536722492
6,optimal,6,3,3,0.42222534648659177,0.25682616111936685,3.0,0.16539918536722492
6,linear,6,5,1,0.31343320113398887,0.14782406199947598,5.0,0.1656091391345129
6,balanced,6,3,2,0.31343320113398887,0.1906513819798666,3.0,0.12278181915412226
6,optimal,6,3,3,0.31343320113398887,0.1906513819798666,3.0,0.12278181915412226
6,linear,6,5,1,0.3439036950746044,0.1621948184130784,5.0,0.181708876661526
6,balanced,6,3,2,0.34390369507460433,0.20918560795966032,3.0,0.134718087114944
6,optimal,6,3,3,0.34390369507460433,0.20918560795966032,3.0,0.134718087114944
6,linear,6,5,1,0.28078195702557424,0.13242480143620533,5.0,0.1483571555893689
6,balanced,6,3,2,0.2807819570255743,0.1707906754876718,3.0,0.1099912815379025
6,optimal,6,3,3,0.28078195702557424,0.17079067548767174,3.0,0.1099912815379025
7,linear,7,6,1,0.39601500609993867,0.1682806019856328,6.0,0.22773440411430587
7,balanced,7,3,3,0.3960150060999386,0.2408832501616283,3.0,0.15513175593831033
7,optimal,7,3,3,0.3960150060999386,0.2408832501616283,3.0,0.15513175593831033
7,linear,7,6,1,0.2960950573112273,0.12582112728508418,6.0,0.17027393002614313
7,balanced,7,3,3,0.2960950573112273,0.18010514415689233,3.0,0.11598991315433499
7,optimal,7,3,3,0.2960950573112273,0.18010514415689233,3.0,0.11598991315433499
7,linear,7,6,1,0.29577815230015575,0.1256864632819178,6.0,0.17009168901823796
7,balanced,7,3,3,0.2957781523001558,0.1799123809840742,3.0,0.11586577131608161
7,optimal,7,3,3,0.2957781523001558,0.1799123809840742,3.0,0.11586577131608161
7,linear,7,6,1,0.35655002660444474,0.1515105543749208,6.0,0.20503947222952393
7,balanced,7,3,3,0.35655002660444485,0.21687796656882044,3.0,0.1396720600356244
7,optimal,7,3,3,0.35655002660444485,0.21687796656882044,3.0,0.1396720600356244
7,linear,7,6,1,0.32620846740961235,0.13861736657182885,6.0,0.1875911008377835
7,balanced,7,3,3,0.3262084674096124,0.1984221674671616,3.0,0.1277862999424508
7,optimal,7,3,3,0.3262084674096124,0.1984221674671616,3.0,0.1277862999424508
7,linear,7,6,1,0.3103172179525929,0.13186461987349737,6.0,0.17845259807909555
7,balanced,7,3,3,0.3103172179525929,0.18875602916590226,3.0,0.12156118878669067
7,optimal,7,3,3,0.3103172179525929,0.18875602916590226,3.0,0.12156118878669067
7,linear,7,6,1,0.3126323500998646,0.13284840035004036,6.0,0.17978394974982426
7,balanced,7,3,3,0.31263235009986456,0.19016424993430345,3.0,0.12246810016556112
7,optimal,7,3,3,0.31263235009986456,0.19016424993430345,3.0,0.12246810016556112
7,linear,7,6,1,0.29335583096367096,0.1246571343766302,6.0,0.16869869658704076
7,balanced,7,3,3,0.29335583096367096,0.17843896046343596,3.0,0.114916870500235
7,optimal,7,3,3,0.29335583096367096,0.17843896046343596,3.0,0.114916870500235
7,linear,7,6,1,0.3560280825450627,0.1512887621216912,6.0,0.20473932042337148
7,balanced,7,3,3,0.3560280825450627,0.21656048470704778,3.0,0.1394675978380149
7,optimal,7,3,3,0.3560280825450627,0.21656048470704778,3.0,0.1394675978380149
7,linear,7,6,1,0.31736629291413015,0.1348600179258378,6.0,0.18250627498829236
7,balanced,7,3,3,0.3173662929141302,0.1930437557954824,3.0,0.1243225371186478
7,optimal,7,3,3,0.3173662929141302,0.1930437557954824,3.0,0.1243225371186478
7,linear,7,6,1,0.36865486939388115,0.1566543246870835,6.0,0.21200054470679763
7,balanced,7,3,3,0.36865486939388115,0.2242409549124468,3.0,0.14441391448143434
7,optimal,7,3,3,0.36865486939388115,0.2242409549124468,3.0,0.14441391448143434
7,linear,7,6,1,0.3514223077201593,0.1493316075992451,6.0,0.2020907001209142
7,balanced,7,3,3,0.35142230772015925,0.21375893933061987,3.0,0.13766336838953938
7,optimal,7,3,3,0.35142230772015925,0.21375893933061987,3.0,0.13766336838953938
7,linear,7,6,1,0.294623249323506,0.12519570468653118,6.0,0.1694275446369748
7,balanced,7,3,3,0.294623249323506,0.17920989047651362,3.0,0.11541335884699236
7,optimal,7,3,3,0.294623249323506,0.17920989047651362,3.0,0.11541335884699236
7,linear,7,6,1,0.2846397189358233,0.12095335407429926,6.0,0.16368636486152405
7,balanced,7,3,3,0.28463971893582324,0.17313722855504718,3.0,0.11150249038077606
7,optimal,7,3,3,0.28463971893582324,0.17313722855504718,3.0,0.11150249038077606
7,linear,7,6,1,0.41202575057099644,0.17508412628730485,6.0,0.2369416242836916
7,balanced,7,3,3,0.4120257505709964,0.25062207345440635,3.0,0.16140367711659004
7,optimal,7,3,3,0.4120257505709964,0.25062207345440635,3.0,0.16140367711659004
7,linear,7,6,1,0.31758859269789885,0.13495448086501347,6.0,0.1826341118328854
7,balanced,7,3,3,0.3175885926978988,0.19317897363722977,3.0,0.12440961906066902
7,optimal,7,3,3,0.3175885926978988,0.19317897363722977,3.0,0.12440961906066902
7,linear,7,6,1,0.3047891044723932,0.1295155314552213,6.0,0.17527357301717192
7,balanced,7,3,3,0.3047891044723932,0.18539345471326454,3.0,0.11939564975912867
7,optimal,7,3,3,0.3047891044723932,0.18539345471326454,3.0,0.11939564975912867
7,linear,7,6,1,0.41971725689446554,0.17835251585424727,6.0,0.24136474104021827
7,balanced,7,3,3,0.4197172568944655,0.25530057051461214,3.0,0.16441668637985335
7,optimal,7,3,3,0.4197172568944655,0.25530057051461214,3.0,0.16441668637985335
7,linear,7,6,1,0.2911612706267406,0.12372458907177061,6.0,0.16743668155496996
7,balanced,7,3,3,0.2911612706267406,0.17710407966727193,3.0,0.11405719095946865
7,optimal,7,3,3,0.2911612706267406,0.17710407966727193,3.0,0.11405719095946865
7,linear,7,6,1,0.35170106776803184,0.1494500624758103,6.0,0.20225100529222154
7,balanced,7,3,3,0.35170106776803195,0.21392850014349937,3.0,0.13777256762453258
7,optimal,7,3,3,0.35170106776803195,0.21392850014349937,3.0,0.13777256762453258
7,linear,7,6,1,0.3265701838687745,0.13877107252377088,6.0,0.18779911134500363
7,balanced,7,3,3,0.3265701838687745,0.19864218800925673,3.0,0.12792799585951778
7,optimal,7,3,3,0.3265701838687745,0.19864218800925673,3.0,0.12792799585951778
7,linear,7,6,1,0.2808908132929887,0.1193603131828025,6.0,0.16153050011018621
7,balanced,7,3,3,0.28089081329298865,0.17085688927020865,3.0,0.11003392402278
7,optimal,7,3,3,0.28089081329298865,0.17085688927020865,3.0,0.11003392402278
7,linear,7,6,1,0.3044560870094274,0.12937402070871823,6.0,0.17508206630070916
7,balanced,7,3,3,0.30445608700942733,0.1851908908517841,3.0,0.11926519615764322
7,optimal,7,3,3,0.30445608700942733,0.1851908908517841,3.0,0.11926519615764322
7,linear,7,6,1,0.2940170657381114,0.1249381161176822,6.0,0.16907894962042924
7,balanced,7,3,3,0.2940170657381114,0.17884116840791703,3.0,0.1151758973301944
7,optimal,7,3,3,0.2940170657381114,0.17884116840791703,3.0,0.1151758973301944
7,linear,7,6,1,0.29986820019283783,0.12742446742552066,6.0,0.17244373276731717
7,balanced,7,3,3,0.2998682001928379,0.18240022617814583,3.0,0.11746797401469206
7,optimal,7,3,3,0.2998682001928379,0.18240022617814583,3.0,0.11746797401469206
7,linear,7,6,1,0.3086885674922193,0.1311725494325437,6.0,0.1775160180596756
7,balanced,7,3,3,0.3086885674922193,0.18776537323057382,3.0,0.12092319426164547
7,optimal,7,3,3,0.3086885674922193,0.18776537323057382,3.0,0.12092319426164547
7,linear,7,6,1,0.3230105307281602,0.13725845162775502,6.0,0.1857520791004052
7,balanced,7,3,3,0.32301053072816027,0.1964769649627775,3.0,0.12653356576538277
7,optimal,7,3,3,0.32301053072816027,0.1964769649627775,3.0,0.12653356576538277
7,linear,7,6,1,0.33321974207110794,0.1415967019569767,6.0,0.19162304011413123
7,balanced,7,3,3,0.33321974207110794,0.20268690138436748,3.0,0.13053284068674045
7,optimal,7,3,3,0.33321974207110794,0.20268690138436748,3.0,0.13053284068674045
7,linear,7,6,1,0.3875128571936717,0.1646677420836597,6.0,0.22284511511001198
7,balanced,7,3,3,0.38751285719367173,0.2357116651702685,3.0,0.15180119202340323
7,optimal,7,3,3,0.38751285719367173,0.2357116651702685,3.0,0.15180119202340323
7,linear,7,6,1,0.31373016572663576,0.13331490053739856,6.0,0.1804152651892372
7,balanced,7,3,3,0.31373016572663576,0.19083201603453082,3.0,0.12289814969210494
7,optimal,7,3,3,0.31373016572663576,0.19083201603453082,3.0,0.12289814969210494
7,linear,7,6,1,0.30059312972574703,0.12773251529319246,6.0,0.17286061443255457
7,balanced,7,3,3,0.30059312972574703,0.18284117760507543,3.0,0.1177519521206716
7,optimal,7,3,3,0.30059312972574703,0.18284117760507543,3.0,0.1177519521206716
7,linear,7,6,1,0.38577931797852083,0.16393110074886727,6.0,0.22184821722965356
7,balanced,7,3,3,0.3857793179785208,0.2346572087633241,3.0,0.15112210921519667
7,optimal,7,3,3,0.3857793179785208,0.2346572087633241,3.0,0.15112210921519667
7,linear,7,6,1,0.32621831849841604,0.13862155264338819,6.0,0.18759676585502785
7,balanced,7,3,3,0.326218318498416,0.19842815956910745,3.0,0.12779015892930853
7,optimal,7,3,3,0.326218318498416,0.19842815956910745,3.0,0.12779015892930853
7,linear,7,6,1,0.34681817576317137,0.14737515118873298,6.0,0.19944302457443838
7,balanced,7,3,3,0.34681817576317137,0.21095839325815016,3.0,0.1358597825050212
7,optimal,7,3,3,0.34681817576317137,0.21095839325815016,3.0,0.1358597825050212
7,linear,7,6,1,0.3413656682303065,0.1450581903770759,6.0,0.1963074778532306
7,balanced,7,3,3,0.3413656682303065,0.20764180748282277,3.0,0.13372386074748374
7,optimal,7,3,3,0.3413656682303065,0.20764180748282277,3.0,0.13372386074748374
7,linear,7,6,1,0.28345351579273437,0.12044929494542403,6.0,0.16300422084731034
7,balanced,7,3,3,0.28345351579273437,0.17241569915828722,3.0,0.11103781663444715
7,optimal,7,3,3,0.28345351579273437,0.17241569915828722,3.0,0.11103781663444715
7,linear,7,6,1,0.31680079562174035,0.13461971838334877,6.0,0.18218107723839158
7,balanced,7,3,3,0.3168007956217403,0.192699781896387,3.0,0.12410101372535329
7,optimal,7,3,3,0.3168007956217403,0.192699781896387,3.0,0.12410101372535329
7,linear,7,6,1,0.3037101790151288,0.12905705836039047,6.0,0.17465312065473834
7,balanced,7,3,3,0.30371017901512887,0.18473717889839716,3.0,0.1189730001167317
7,optimal,7,3,3,0.30371017901512887,0.18473717889839716,3.0,0.1189730001167317
7,linear,7,6,1,0.29650588150579565,0.12599570082827657,6.0,0.17051018067751908
7,balanced,7,3,3,0.29650588150579565,0.180355035362297,3.0,0.11615084614349866
7,optimal,7,3,3,0.29650588150579565,0.180355035362297,3.0,0.11615084614349866
7,linear,7,6,1,0.323447866472872,0.1374442908541892,6.0,0.1860035756186828
7,balanced,7,3,3,0.32344786647287205,0.19674298229539203,3.0,0.12670488417748002
7,optimal,7,3,3,0.32344786647287205,0.19674298229539203,3.0,0.12670488417748002
8,linear,8,7,1,0.27422122336124244,0.10650615810026676,7.0,0.16771506526097568
8,balanced,8,3,4,0.2742212233612425,0.16679999123539316,3.0,0.10742123212584934
8,optimal,8,3,4,0.2742212233612425,0.16679999123539316,3.0,0.10742123212584934
8,linear,8,7,1,0.2948742892263388,0.11452770607281537,7.0,0.18034658315352342
8,balanced,8,3,4,0.29487428922633874,0.17936259001259977,3.0,0.11551169921373897
8,optimal,8,3,4,0.29487428922633874,0.17936259001259977,3.0,0.11551169921373897
8,linear,8,7,1,0.270438850474211,0.10503710329931998,7.0,0.16540174717489103
8,balanced,8,3,4,0.270438850474211,0.16449929489733206,3.0,0.10593955557687895
8,optimal,8,3,4,0.270438850474211,0.16449929489733206,3.0,0.10593955557687895
8,linear,8,7,1,0.2630282405806611,0.10215885930614049,7.0,0.1608693812745206
8,balanced,8,3,4,0.2630282405806611,0.15999165814281036,3.0,0.10303658243785074
8,optimal,8,3,4,0.2630282405806611,0.15999165814281036,3.0,0.10303658243785074
8,linear,8,7,1,0.26057448814405915,0.10120583407436487,7.0,0.15936865406969428
8,balanced,8,3,4,0.26057448814405915,0.15849911909020808,3.0,0.10207536905385106
8,optimal,8,3,4,0.26057448814405915,0.15849911909020808,3.0,0.10207536905385106
8,linear,8,7,1,0.3018548080533868,0.11723890483672748,7.0,0.18461590321665933
8,balanced,8,3,4,0.3018548080533868,0.1836086161403305,3.0,0.11824619191305633
8,optimal,8,3,4,0.3018548080533868,0.1836086161403305,3.0,0.11824619191305633
8,linear,8,7,1,0.3026902317049154,0.1175633792243032,7.0,0.18512685248061217
8,balanced,8,3,4,0.3026902317049153,0.1841167776022507,3.0,0.11857345410266462
8,optimal,8,3,4,0.3026902317049153,0.1841167776022507,3.0,0.11857345410266462
8,linear,8,7,1,0.28131314017989456,0.10926062328958683,7.0,0.17205251689030773
8,balanced,8,3,4,0.2813131401798945,0.17111377719511434,3.0,0.11019936298478017
8,optimal,8,3,4,0.2813131401798945,0.17111377719511434,3.0,0.11019936298478017
8,linear,8,7,1,0.28408817699467503,0.1103384337745168,7.0,0.17374974322015824
8,balanced,8,3,4,0.28408817699467503,0.17280174324934464,3.0,0.1112864337453304
8,optimal,8,3,4,0.28408817699467503,0.17280174324934464,3.0,0.1112864337453304
8,linear,8,7,1,0.30731564213330453,0.11935986560973395,7.0,0.1879557765235706
8,balanced,8,3,4,0.30731564213330453,0.18693026668766355,3.0,0.12038537544564099
8,optimal,8,3,4,0.30731564213330453,0.18693026668766355,3.0,0.12038537544564099
8,linear,8,7,1,0.2715673971396335,0.10547542520634713,7.0,0.1660919719332864
8,balanced,8,3,4,0.2715673971396335,0.16518575370454563,3.0,0.10638164343508788
8,optimal,8,3,4,0.2715673971396335,0.16518575370454563,3.0,0.10638164343508788
8,linear,8,7,1,0.2709387620424741,0.10523126646391005,7.0,0.165707495578564
8,balanced,8,3,4,0.27093876204247413,0.1648033751001066,3.0,0.10613538694236754
8,optimal,8,3,4,0.27093876204247413,0.1648033751001066,3.0,0.10613538694236754
8,linear,8,7,1,0.2896405047427098,0.11249493023277113,7.0,0.17714557450993867
8,balanced,8,3,4,0.2896405047427098,0.17617904646590934,3.0,0.11346145827680046
8,optimal,8,3,4,0.2896405047427098,0.17617904646590934,3.0,0.11346145827680046
8,linear,8,7,1,0.32735310983991056,0.12714231832192763,7.0,0.20021079151798293
8,balanced,8,3,4,0.3273531098399105,0.19911841681285816,3.0,0.12823469302705234
8,optimal,8,3,4,0.3273531098399105,0.19911841681285816,3.0,0.12823469302705234
8,linear,8,7,1,0.29798354749680206,0.11573532650740252,7.0,0.18224822098939952
8,balanced,8,3,4,0.2979835474968021,0.18125385227853555,3.0,0.11672969521826657
8,optimal,8,3,4,0.2979835474968021,0.18125385227853555,3.0,0.11672969521826657
8,linear,8,7,1,0.35729697073305583,0.13877236483447075,7.0,0.21852460589858508
8,balanced,8,3,4,0.3572969707330558,0.21733230876953882,3.0,0.13996466196351695
8,optimal,8,3,4,0.3572969707330558,0.21733230876953882,3.0,0.13996466196351695
8,linear,8,7,1,0.27220931693765416,0.10572474366046844,7.0,0.16648457327718572
8,balanced,8,3,4,0.27220931693765416,0.1655762129672214,3.0,0.10663310397043277
8,optimal,8,3,4,0.27220931693765416,0.1655762129672214,3.0,0.10663310397043277
8,linear,8,7,1,0.2683476041518249,0.10422487363777681,7.0,0.16412273051404808
8,balanced,8,3,4,0.2683476041518249,0.16322725670871405,3.0,0.10512034744311086
