topology,instance,instance_seed,n_requests,n_bundles,A_conventional,B_conventional,D_conventional,A_resource_aware,B_resource_aware,D_resource_aware,B_ratio,D_ratio,B_tighter,D_tighter
grid3x3_c4,n24,39,24,123,107.4648498168374,107.4648498168374,107.4648498168374,107.4648498168374,107.4648498168374,107.4648498168374,1.0,1.0,False,False
grid3x3_c4,n8,40,8,39,83.1746987734908,83.1746987734908,83.1746987734908,83.1746987734908,83.1746987734908,83.1746987734908,1.0,1.0,False,False
grid3x3_c4,n16,40,16,70,102.2994180745882,102.2994180745882,102.2994180745882,102.2994180745882,102.2994180745882,102.2994180745882,1.0,1.0,False,False
grid3x3_c4,n24,40,24,104,102.29137943548527,102.29137943548527,102.29137943548527,102.29137943548527,102.29137943548527,102.29137943548527,1.0,1.0,False,False
grid3x3_c4,n8,41,8,36,102.49650495154818,102.49650495154818,102.49650495154818,102.49650495154818,59.94788233821331,102.49650495154818,0.584877331832453,1.0,True,False
grid3x3_c4,n16,41,16,63,113.32250253448302,113.32250253448302,113.32250253448302,113.32250253448302,113.32250253448302,113.32250253448302,1.0,1.0,False,False
grid3x3_c4,n24,41,24,100,95.54412694000699,95.54412694000699,95.54412694000699,95.54412694000699,95.54412694000699,95.54412694000699,1.0,1.0,False,False
grid3x3_c4,n8,42,8,36,92.96258590978094,92.96258590978094,92.96258590978094,92.96258590978094,92.96258590978094,92.96258590978094,1.0,1.0,False,False
grid3x3_c4,n16,42,16,67,102.3919649388361,102.3919649388361,102.3919649388361,102.3919649388361,102.3919649388361,102.3919649388361,1.0,1.0,False,False
grid3x3_c4,n24,42,24,103,100.91816162265543,100.91816162265543,100.91816162265543,100.91816162265543,100.91816162265543,100.91816162265543,1.0,1.0,False,False
grid3x3_c4,n8,43,8,49,77.62677524066883,77.62677524066883,77.62677524066883,77.62677524066883,77.62677524066883,77.62677524066883,1.0,1.0,False,False
grid3x3_c4,n16,43,16,68,93.89646618595285,93.89646618595285,93.89646618595285,93.89646618595285,93.89646618595285,93.89646618595285,1.0,1.0,False,False
grid3x3_c4,n24,43,24,104,103.88757586783318,103.88757586783318,103.88757586783318,103.88757586783318,103.88757586783318,103.88757586783318,1.0,1.0,False,False
grid3x3_c4,n8,44,8,48,120.45239789078906,120.45239789078906,120.45239789078906,120.45239789078906,120.45239789078906,120.45239789078906,1.0,1.0,False,False
grid3x3_c4,n16,44,16,58,106.36602938274042,106.36602938274042,106.36602938274042,106.36602938274042,106.36602938274042,106.36602938274042,1.0,1.0,False,False
grid3x3_c4,n24,44,24,109,113.8690310073899,113.8690310073899,113.8690310073899,113.8690310073899,113.8690310073899,113.8690310073899,1.0,1.0,False,False
grid3x3_c4,n8,45,8,45,99.68876603428427,99.68876603428427,99.68876603428427,99.68876603428427,99.68876603428427,99.68876603428427,1.0,1.0,False,False
grid3x3_c4,n16,45,16,63,87.15413914761713,87.15413914761713,87.15413914761713,87.15413914761713,87.15413914761713,87.15413914761713,1.0,1.0,False,False
grid3x3_c4,n24,45,24,91,104.91106594056127,104.91106594056127,104.91106594056127,104.91106594056127,104.91106594056127,104.91106594056127,1.0,1.0,False,False
grid3x3_c4,n8,46,8,39,98.58029423916103,98.58029423916103,98.58029423916103,98.58029423916103,98.58029423916103,98.58029423916103,1.0,1.0,False,False
grid3x3_c4,n16,46,16,71,90.91647790061097,90.91647790061097,90.91647790061097,90.91647790061097,90.91647790061097,90.91647790061097,1.0,1.0,False,False
grid3x3_c4,n24,46,24,90,110.72223748083094,110.72223748083094,110.72223748083094,110.72223748083094,110.72223748083094,110.72223748083094,1.0,1.0,False,False
grid3x3_c4,n8,47,8,26,65.59758680536736,65.59758680536736,65.59758680536736,65.59758680536736,65.59758680536736,65.59758680536736,1.0,1.0,False,False
grid3x3_c4,n16,47,16,63,93.04331183635718,93.04331183635718,93.04331183635718,93.04331183635718,93.04331183635718,93.04331183635718,1.0,1.0,False,False
grid3x3_c4,n24,47,24,98,107.71184738533897,107.71184738533897,107.71184738533897,107.71184738533897,107.71184738533897,107.71184738533897,1.0,1.0,False,False
grid3x3_c4,n8,48,8,30,89.82155930637711,89.82155930637711,89.82155930637711,89.82155930637711,89.82155930637711,89.82155930637711,1.0,1.0,False,False
grid3x3_c4,n16,48,16,77,99.53734796986134,99.53734796986134,99.53734796986134,99.53734796986134,99.53734796986134,99.53734796986134,1.0,1.0,False,False
grid3x3_c4,n24,48,24,103,92.01921640306816,92.01921640306816,92.01921640306816,92.01921640306816,92.01921640306816,92.01921640306816,1.0,1.0,False,False
grid3x3_c4,n8,49,8,35,69.46014383942412,69.46014383942412,69.46014383942412,69.46014383942412,69.46014383942412,69.46014383942412,1.0,1.0,False,False
grid3x3_c4,n16,49,16,68,94.81785578470625,94.81785578470625,94.81785578470625,94.81785578470625,94.81785578470625,94.81785578470625,1.0,1.0,False,False
grid3x3_c4,n24,49,24,107,115.63036069601175,115.63036069601175,115.63036069601175,115.63036069601175,115.63036069601175,115.63036069601175,1.0,1.0,False,False
grid3x3_c4,n8,50,8,42,82.45652997057262,82.45652997057262,82.45652997057262,82.45652997057262,82.45652997057262,82.45652997057262,1.0,1.0,False,False
grid3x3_c4,n16,50,16,73,101.89062002882898,101.89062002882898,101.89062002882898,101.89062002882898,101.89062002882898,101.89062002882898,1.0,1.0,False,False
grid3x3_c4,n24,50,24,120,124.09111252335941,124.09111252335941,124.09111252335941,124.09111252335941,124.09111252335941,124.09111252335941,1.0,1.0,False,False
grid3x3_c4,n8,51,8,27,93.40426367301758,93.40426367301758,93.40426367301758,93.40426367301758,93.40426367301758,93.40426367301758,1.0,1.0,False,False
grid3x3_c4,n16,51,16,56,112.99331470204055,112.99331470204055,112.99331470204055,112.99331470204055,112.99331470204055,112.99331470204055,1.0,1.0,False,False
grid3x3_c4,n24,51,24,115,88.57752632892105,88.57752632892105,88.57752632892105,88.57752632892105,88.57752632892105,88.57752632892105,1.0,1.0,False,False
grid3x3_c4,n8,52,8,42,93.05325644347327,93.05325644347327,93.05325644347327,93.05325644347327,93.05325644347327,93.05325644347327,1.0,1.0,False,False
grid3x3_c4,n16,52,16,52,81.51288296173459,81.51288296173459,81.51288296173459,81.51288296173459,81.51288296173459,81.51288296173459,1.0,1.0,False,False
grid3x3_c4,n24,52,24,98,123.30033436278488,123.30033436278488,123.30033436278488,123.30033436278488,123.30033436278488,123.30033436278488,1.0,1.0,False,False
grid3x3_c4,n8,53,8,45,99.44494933757457,99.44494933757457,99.44494933757457,99.44494933757457,99.44494933757457,99.44494933757457,1.0,1.0,False,False
grid3x3_c4,n16,53,16,68,114.35015983219522,114.35015983219522,114.35015983219522,114.35015983219522,114.35015983219522,114.35015983219522,1.0,1.0,False,False
grid3x3_c4,n24,53,24,90,102.15216980609047,102.15216980609047,102.15216980609047,102.15216980609047,102.15216980609047,102.15216980609047,1.0,1.0,False,False
grid3x3_c4,n8,54,8,36,120.67112036332237,120.67112036332237,120.67112036332237,120.67112036332237,120.67112036332237,120.67112036332237,1.0,1.0,False,False
grid3x3_c4,n16,54,16,56,98.65847754881719,98.65847754881719,98.65847754881719,98.65847754881719,98.65847754881719,98.65847754881719,1.0,1.0,False,False
grid3x3_c4,n24,54,24,97,109.20428844722989,109.20428844722989,109.20428844722989,109.20428844722989,109.20428844722989,109.20428844722989,1.0,1.0,False,False
grid3x3_c4,n8,55,8,30,73.3503012078685,73.3503012078685,73.3503012078685,73.3503012078685,73.3503012078685,73.3503012078685,1.0,1.0,False,False
grid3x3_c4,n16,55,16,70,76.640319335948,76.640319335948,76.640319335948,76.640319335948,76.640319335948,76.640319335948,1.0,1.0,False,False
grid3x3_c4,n24,55,24,102,106.13019375405098,106.13019375405098,106.13019375405098,106.13019375405098,106.13019375405098,106.13019375405098,1.0,1.0,False,False
grid3x3_c4,n8,56,8,29,95.6306224871458,95.6306224871458,95.6306224871458,95.6306224871458,95.6306224871458,95.6306224871458,1.0,1.0,False,False
grid3x3_c4,n16,56,16,75,86.065141057095,86.065141057095,86.065141057095,86.065141057095,86.065141057095,86.065141057095,1.0,1.0,False,False
grid3x3_c4,n24,56,24,95,115.10965335357973,115.10965335357973,115.10965335357973,115.10965335357973,115.10965335357973,115.10965335357973,1.0,1.0,False,False
grid3x3_c4,n8,57,8,28,117.35632920301747,117.35632920301747,117.35632920301747,117.35632920301747,117.35632920301747,117.35632920301747,1.0,1.0,False,False
grid3x3_c4,n16,57,16,50,123.52445451999759,123.52445451999759,123.52445451999759,123.52445451999759,123.52445451999759,123.52445451999759,1.0,1.0,False,False
grid3x3_c4,n24,57,24,111,93.90306049333729,93.90306049333729,93.90306049333729,93.90306049333729,93.90306049333729,93.90306049333729,1.0,1.0,False,False
grid3x3_c4,n8,58,8,32,95.49766985333837,95.49766985333837,95.49766985333837,95.49766985333837,95.49766985333837,95.49766985333837,1.0,1.0,False,False
grid3x3_c4,n16,58,16,62,105.42258123799496,105.42258123799496,105.42258123799496,105.42258123799496,105.42258123799496,105.42258123799496,1.0,1.0,False,False
grid3x3_c4,n24,58,24,92,121.20632331672216,121.20632331672216,121.20632331672216,121.20632331672216,121.20632331672216,121.20632331672216,1.0,1.0,False,False
grid3x3_c4,n8,59,8,40,99.83643564024683,99.83643564024683,99.83643564024683,99.83643564024683,99.83643564024683,99.83643564024683,1.0,1.0,False,False
grid3x3_c4,n16,59,16,67,69.1200228111723,69.1200228111723,69.1200228111723,69.1200228111723,69.1200228111723,69.1200228111723,1.0,1.0,False,False
grid3x3_c4,n24,59,24,134,108.30731533204205,108.30731533204205,108.30731533204205,108.30731533204205,108.30731533204205,108.30731533204205,1.0,1.0,False,False
grid3x3_c4,n8,60,8,29,122.16900621826635,122.16900621826635,122.16900621826635,122.16900621826635,122.16900621826635,122.16900621826635,1.0,1.0,False,False
grid3x3_c4,n16,60,16,65,110.63533593827145,110.63533593827145,110.63533593827145,110.63533593827145,110.63533593827145,110.63533593827145,1.0,1.0,False,False
grid3x3_c4,n24,60,24,106,102.80257520816355,102.80257520816355,102.80257520816355,102.80257520816355,102.80257520816355,102.80257520816355,1.0,1.0,False,False
grid3x3_c4,n8,61,8,36,88.88871323401806,88.88871323401806,88.88871323401806,88.88871323401806,88.88871323401806,88.88871323401806,1.0,1.0,False,False
grid3x3_c4,n16,61,16,68,115.93831396236767,115.93831396236767,115.93831396236767,115.93831396236767,115.93831396236767,115.93831396236767,1.0,1.0,False,False
grid3x3_c4,n24,61,24,104,108.3365697401296,108.3365697401296,108.3365697401296,108.3365697401296,108.3365697401296,108.3365697401296,1.0,1.0,False,False
grid3x3_c4,n8,62,8,28,118.1532450760879,118.1532450760879,118.1532450760879,118.1532450760879,118.1532450760879,118.1532450760879,1.0,1.0,False,False
grid3x3_c4,n16,62,16,65,85.20064730232454,85.20064730232454,85.20064730232454,85.20064730232454,85.20064730232454,85.20064730232454,1.0,1.0,False,False
grid3x3_c4,n24,62,24,100,121.66629083360006,121.66629083360006,121.66629083360006,121.66629083360006,121.66629083360006,121.66629083360006,1.0,1.0,False,False
grid3x3_c4,n8,63,8,30,70.42796443995428,70.42796443995428,70.42796443995428,70.42796443995428,70.42796443995428,70.42796443995428,1.0,1.0,False,False
grid3x3_c4,n16,63,16,64,94.3640199427103,94.3640199427103,94.3640199427103,94.3640199427103,94.3640199427103,94.3640199427103,1.0,1.0,False,False
grid3x3_c4,n24,63,24,106,112.19466868719825,112.19466868719825,112.19466868719825,112.19466868719825,112.19466868719825,112.19466868719825,1.0,1.0,False,False
grid3x3_c4,n8,64,8,39,106.87655313201437,106.87655313201437,106.87655313201437,106.87655313201437,106.87655313201437,106.87655313201437,1.0,1.0,False,False
grid3x3_c4,n16,64,16,75,95.63072398549939,95.63072398549939,95.63072398549939,95.63072398549939,95.63072398549939,95.63072398549939,1.0,1.0,False,False
grid3x3_c4,n24,64,24,111,94.83924859750306,94.83924859750306,94.83924859750306,94.83924859750306,94.83924859750306,94.83924859750306,1.0,1.0,False,False
grid3x3_c4,n8,65,8,33,86.49424957305646,86.49424957305646,86.49424957305646,86.49424957305646,86.49424957305646,86.49424957305646,1.0,1.0,False,False
grid3x3_c4,n16,65,16,64,109.36872668980801,109.36872668980801,109.36872668980801,109.36872668980801,109.36872668980801,109.36872668980801,1.0,1.0,False,False
grid3x3_c4,n24,65,24,85,119.26580332884534,119.26580332884534,119.26580332884534,119.26580332884534,119.26580332884534,119.26580332884534,1.0,1.0,False,False
grid3x3_c4,n8,66,8,33,103.07885992259953,103.07885992259953,103.07885992259953,103.07885992259953,103.07885992259953,103.07885992259953,1.0,1.0,False,False
grid3x3_c4,n16,66,16,76,100.59374242775104,100.59374242775104,100.59374242775104,100.59374242775104,100.59374242775104,100.59374242775104,1.0,1.0,False,False
grid3x3_c4,n24,66,24,85,110.95916747403196,110.95916747403196,110.95916747403196,110.95916747403196,110.95916747403196,110.95916747403196,1.0,1.0,False,False
grid3x3_c4,n8,67,8,25,94.43840908964926,94.43840908964926,94.43840908964926,94.43840908964926,94.2494168604056,94.2494168604056,0.9979987779223998,0.9979987779223998,True,True
grid3x3_c4,n16,67,16,71,106.04890747535129,106.04890747535129,106.04890747535129,106.04890747535129,106.04890747535129,106.04890747535129,1.0,1.0,False,False
grid3x3_c4,n24,67,24,93,104.94821499911808,104.94821499911808,104.94821499911808,104.94821499911808,104.94821499911808,104.94821499911808,1.0,1.0,False,False
grid3x3_c4,n8,68,8,30,81.4406836967556,81.4406836967556,81.4406836967556,81.4406836967556,81.4406836967556,81.4406836967556,1.0,1.0,False,False
grid3x3_c4,n16,68,16,63,100.27452034025235,100.27452034025235,100.27452034025235,100.27452034025235,100.27452034025235,100.27452034025235,1.0,1.0,False,False
grid3x3_c4,n24,68,24,96,120.06677345671963,120.06677345671963,120.06677345671963,120.06677345671963,120.06677345671963,120.06677345671963,1.0,1.0,False,False
grid3x3_c4,n8,69,8,36,103.66516163406698,103.66516163406698,103.66516163406698,103.66516163406698,103.66516163406698,103.66516163406698,1.0,1.0,False,False
grid3x3_c4,n16,69,16,72,93.19885963856522,93.19885963856522,93.19885963856522,93.19885963856522,93.19885963856522,93.19885963856522,1.0,1.0,False,False
grid3x3_c4,n24,69,24,96,121.41734780583641,121.41734780583641,121.41734780583641,121.41734780583641,121.41734780583641,121.41734780583641,1.0,1.0,False,False
grid3x3_c4,n8,70,8,32,100.22925304866459,100.22925304866459,100.22925304866459,100.22925304866459,84.47580864388529,84.47580864388529,0.8428258824084972,0.8428258824084972,True,True
grid3x3_c4,n16,70,16,62,106.66855712911736,106.66855712911736,106.66855712911736,106.66855712911736,106.66855712911736,106.66855712911736,1.0,1.0,False,False
grid3x3_c4,n24,70,24,128,84.76685996365308,84.76685996365308,84.76685996365308,84.76685996365308,84.76685996365308,84.76685996365308,1.0,1.0,False,False
grid3x3_c4,n8,71,8,39,104.06445176178985,104.06445176178985,104.06445176178985,104.06445176178985,104.06445176178985,104.06445176178985,1.0,1.0,False,False
grid3x3_c4,n16,71,16,74,99.00343853482491,99.00343853482491,99.00343853482491,99.00343853482491,99.00343853482491,99.00343853482491,1.0,1.0,False,False
grid3x3_c4,n24,71,24,106,123.16294381093613,123.16294381093613,123.16294381093613,123.16294381093613,123.16294381093613,123.16294381093613,1.0,1.0,False,False
grid3x3_c4,n8,72,8,24,92.59512706754658,92.59512706754658,92.59512706754658,92.59512706754658,92.59512706754658,92.59512706754658,1.0,1.0,False,False
grid3x3_c4,n16,72,16,88,110.23507047490753,110.23507047490753,110.23507047490753,110.23507047490753,110.23507047490753,110.23507047490753,1.0,1.0,False,False
grid3x3_c4,n24,72,24,97,106.42873813561866,106.42873813561866,106.42873813561866,106.42873813561866,106.42873813561866,106.42873813561866,1.0,1.0,False,False
grid3x3_c4,n8,73,8,33,87.19575888787824,87.19575888787824,87.19575888787824,87.19575888787824,87.19575888787824,87.19575888787824,1.0,1.0,False,False
grid3x3_c4,n16,73,16,56,89.86915212377995,89.86915212377995,89.86915212377995,89.86915212377995,89.86915212377995,89.86915212377995,1.0,1.0,False,False
grid3x3_c4,n24,73,24,98,73.99831709986331,73.99831709986331,73.99831709986331,73.99831709986331,73.99831709986331,73.99831709986331,1.0,1.0,False,False
grid3x3_c4,n8,74,8,39,69.67690665575353,69.67690665575353,69.67690665575353,69.67690665575353,69.67690665575353,69.67690665575353,1.0,1.0,False,False
grid3x3_c4,n16,74,16,74,88.23695050180585,88.23695050180585,88.23695050180585,88.23695050180585,88.23695050180585,88.23695050180585,1.0,1.0,False,False
grid3x3_c4,n24,74,24,84,91.32031046678337,91.32031046678337,91.32031046678337,91.32031046678337,91.32031046678337,91.32031046678337,1.0,1.0,False,False
grid3x3_c4,n8,75,8,24,114.27828021421475,114.27828021421475,114.27828021421475,114.27828021421475,114.27828021421475,114.27828021421475,1.0,1.0,False,False
grid3x3_c4,n16,75,16,58,103.80252735719864,103.80252735719864,103.80252735719864,103.80252735719864,103.80252735719864,103.80252735719864,1.0,1.0,False,False
grid3x3_c4,n24,75,24,106,96.76193453244746,96.76193453244746,96.76193453244746,96.76193453244746,96.76193453244746,96.76193453244746,1.0,1.0,False,False
grid3x3_c4,n8,76,8,36,100.65735912137727,100.65735912137727,100.65735912137727,100.65735912137727,100.65735912137727,100.65735912137727,1.0,1.0,False,False
grid3x3_c4,n16,76,16,70,73.32609825655918,73.32609825655918,73.32609825655918,73.32609825655918,73.32609825655918,73.32609825655918,1.0,1.0,False,False
grid3x3_c4,n24,76,24,93,95.56874225642703,95.56874225642703,95.56874225642703,95.56874225642703,95.56874225642703,95.56874225642703,1.0,1.0,False,False
grid3x3_c4,n8,77,8,27,59.28974092776109,59.28974092776109,59.28974092776109,59.28974092776109,59.28974092776109,59.28974092776109,1.0,1.0,False,False
grid3x3_c4,n16,77,16,57,93.57351574641923,93.57351574641923,93.57351574641923,93.57351574641923,93.57351574641923,93.57351574641923,1.0,1.0,False,False
grid3x3_c4,n24,77,24,89,108.38995999518278,108.38995999518278,108.38995999518278,108.38995999518278,108.38995999518278,108.38995999518278,1.0,1.0,False,False
grid3x3_c4,n8,78,8,36,106.70553830781549,106.70553830781549,106.70553830781549,106.70553830781549,106.70553830781549,106.70553830781549,1.0,1.0,False,False
grid3x3_c4,n16,78,16,53,116.35401179068504,116.35401179068504,116.35401179068504,116.35401179068504,116.35401179068504,116.35401179068504,1.0,1.0,False,False
grid3x3_c4,n24,78,24,95,95.32894505661643,95.32894505661643,95.32894505661643,95.32894505661643,95.32894505661643,95.32894505661643,1.0,1.0,False,False
grid3x3_c4,n8,79,8,43,95.26127665818758,95.26127665818758,95.26127665818758,95.26127665818758,95.26127665818758,95.26127665818758,1.0,1.0,False,False
grid3x3_c4,n16,79,16,69,94.88197893312717,94.88197893312717,94.88197893312717,94.88197893312717,94.88197893312717,94.88197893312717,1.0,1.0,False,False
grid3x3_c4,n24,79,24,93,116.14356143062753,116.14356143062753,116.14356143062753,116.14356143062753,116.14356143062753,116.14356143062753,1.0,1.0,False,False
grid3x3_c4,n8,80,8,34,95.63175275856483,95.63175275856483,95.63175275856483,95.63175275856483,95.63175275856483,95.63175275856483,1.0,1.0,False,False
grid3x3_c4,n16,80,16,72,91.62080048053764,91.62080048053764,91.62080048053764,91.62080048053764,91.62080048053764,91.62080048053764,1.0,1.0,False,False
grid3x3_c4,n24,80,24,87,105.46597451462661,105.46597451462661,105.46597451462661,105.46597451462661,105.46597451462661,105.46597451462661,1.0,1.0,False,False
grid3x3_c4,n8,81,8,40,67.48595262422869,67.48595262422869,67.48595262422869,67.48595262422869,67.48595262422869,67.48595262422869,1.0,1.0,False,False
grid3x3_c4,n16,81,16,84,93.6832773140449,93.6832773140449,93.6832773140449,93.6832773140449,93.6832773140449,93.6832773140449,1.0,1.0,False,False
grid3x3_c4,n24,81,24,89,104.25127485263788,104.25127485263788,104.25127485263788,104.25127485263788,104.25127485263788,104.25127485263788,1.0,1.0,False,False
grid3x3_c4,n8,82,8,28,88.07415708321555,88.07415708321555,88.07415708321555,88.07415708321555,88.07415708321555,88.07415708321555,1.0,1.0,False,False
grid3x3_c4,n16,82,16,62,115.58095765573954,115.58095765573954,115.58095765573954,115.58095765573954,115.58095765573954,115.58095765573954,1.0,1.0,False,False
grid3x3_c4,n24,82,24,112,95.78919936092197,95.78919936092197,95.78919936092197,95.78919936092197,95.78919936092197,95.78919936092197,1.0,1.0,False,False
grid3x3_c4,n8,83,8,27,106.18652852347427,106.18652852347427,106.18652852347427,106.18652852347427,106.18652852347427,106.18652852347427,1.0,1.0,False,False
grid3x3_c4,n16,83,16,85,110.49238585332692,110.49238585332692,110.49238585332692,110.49238585332692,110.49238585332692,110.49238585332692,1.0,1.0,False,False
grid3x3_c4,n24,83,24,119,100.76055160278129,100.76055160278129,100.76055160278129,100.76055160278129,100.76055160278129,100.76055160278129,1.0,1.0,False,False
grid3x3_c4,n8,84,8,31,62.89770543528571,62.89770543528571,62.89770543528571,62.89770543528571,62.89770543528571,62.89770543528571,1.0,1.0,False,False
grid3x3_c4,n16,84,16,67,105.72986485676617,105.72986485676617,105.72986485676617,105.72986485676617,105.72986485676617,105.72986485676617,1.0,1.0,False,False
grid3x3_c4,n24,84,24,119,108.39017452919303,108.39017452919303,108.39017452919303,108.39017452919303,108.39017452919303,108.39017452919303,1.0,1.0,False,False
grid3x3_c4,n8,85,8,38,71.39203707045041,71.39203707045041,71.39203707045041,71.39203707045041,71.39203707045041,71.39203707045041,1.0,1.0,False,False
grid3x3_c4,n16,85,16,52,78.06697930915634,78.06697930915634,78.06697930915634,78.06697930915634,78.06697930915634,78.06697930915634,1.0,1.0,False,False
grid3x3_c4,n24,85,24,80,104.32294180822694,104.32294180822694,104.32294180822694,104.32294180822694,104.32294180822694,104.32294180822694,1.0,1.0,False,False
grid3x3_c4,n8,86,8,49,85.45313546730969,85.45313546730969,85.45313546730969,85.45313546730969,85.45313546730969,85.45313546730969,1.0,1.0,False,False
grid3x3_c4,n16,86,16,68,91.87505605008701,91.87505605008701,91.87505605008701,91.87505605008701,91.87505605008701,91.87505605008701,1.0,1.0,False,False
grid3x3_c4,n24,86,24,92,91.35925519273218,91.35925519273218,91.35925519273218,91.35925519273218,91.35925519273218,91.35925519273218,1.0,1.0,False,False
grid3x3_c4,n8,87,8,34,100.00706587768738,100.00706587768738,100.00706587768738,100.00706587768738,100.00706587768738,100.00706587768738,1.0,1.0,False,False
grid3x3_c4,n16,87,16,65,115.63698140223774,115.63698140223774,115.63698140223774,115.63698140223774,115.63698140223774,115.63698140223774,1.0,1.0,False,False
grid3x3_c4,n24,87,24,97,85.88763936477855,85.88763936477855,85.88763936477855,85.88763936477855,85.88763936477855,85.88763936477855,1.0,1.0,False,False
grid3x3_c4,n8,88,8,37,93.07960282115664,93.07960282115664,93.07960282115664,93.07960282115664,93.07960282115664,93.07960282115664,1.0,1.0,False,False
grid3x3_c4,n16,88,16,68,97.81220476355912,97.81220476355912,97.81220476355912,97.81220476355912,97.81220476355912,97.81220476355912,1.0,1.0,False,False
grid3x3_c4,n24,88,24,112,99.23171583757528,99.23171583757528,99.23171583757528,99.23171583757528,99.23171583757528,99.23171583757528,1.0,1.0,False,False
grid3x3_c4,n8,89,8,42,92.38837702786967,92.38837702786967,92.38837702786967,92.38837702786967,92.38837702786967,92.38837702786967,1.0,1.0,False,False
grid3x3_c4,n16,89,16,62,104.45877431648364,104.45877431648364,104.45877431648364,104.45877431648364,104.45877431648364,104.45877431648364,1.0,1.0,False,False
grid3x3_c4,n24,89,24,100,110.54010455621031,110.54010455621031,110.54010455621031,110.54010455621031,110.54010455621031,110.54010455621031,1.0,1.0,False,False
grid3x3_c4,n8,90,8,42,114.09508522458894,114.09508522458894,114.09508522458894,114.09508522458894,114.09508522458894,114.09508522458894,1.0,1.0,False,False
grid3x3_c4,n16,90,16,60,83.80993885771153,83.80993885771153,83.80993885771153,83.80993885771153,83.80993885771153,83.80993885771153,1.0,1.0,False,False
grid3x3_c4,n24,90,24,116,109.94167072099951,109.94167072099951,109.94167072099951,109.94167072099951,109.94167072099951,109.94167072099951,1.0,1.0,False,False
grid3x3_c4,n8,91,8,31,105.62715082976385,105.62715082976385,105.62715082976385,105.62715082976385,102.31887901527114,102.31887901527114,0.968679721184333,0.968679721184333,True,True
grid3x3_c4,n16,91,16,71,88.79957089123901,88.79957089123901,88.79957089123901,88.79957089123901,88.79957089123901,88.79957089123901,1.0,1.0,False,False
grid3x3_c4,n24,91,24,102,95.11025993159345,95.11025993159345,95.11025993159345,95.11025993159345,95.11025993159345,95.11025993159345,1.0,1.0,False,False
grid3x3_c4,n8,92,8,17,102.45075897071833,102.45075897071833,102.45075897071833,102.45075897071833,102.45075897071833,102.45075897071833,1.0,1.0,False,False
grid3x3_c4,n16,92,16,64,92.27314680640038,92.27314680640038,92.27314680640038,92.27314680640038,92.27314680640038,92.27314680640038,1.0,1.0,False,False
grid3x3_c4,n24,92,24,80,107.4838257391846,107.4838257391846,107.4838257391846,107.4838257391846,107.4838257391846,107.4838257391846,1.0,1.0,False,False
grid3x3_c4,n8,93,8,26,96.90764930780634,96.90764930780634,96.90764930780634,96.90764930780634,96.90764930780634,96.90764930780634,1.0,1.0,False,False
grid3x3_c4,n16,93,16,61,75.11213364266678,75.11213364266678,75.11213364266678,75.11213364266678,75.11213364266678,75.11213364266678,1.0,1.0,False,False
grid3x3_c4,n24,93,24,92,116.46982938120283,116.46982938120283,116.46982938120283,116.46982938120283,116.46982938120283,116.46982938120283,1.0,1.0,False,False
grid3x3_c4,n8,94,8,30,86.7460777110057,86.7460777110057,86.7460777110057,86.7460777110057,86.7460777110057,86.7460777110057,1.0,1.0,False,False
grid3x3_c4,n16,94,16,82,110.05170964486832,110.05170964486832,110.05170964486832,110.05170964486832,110.05170964486832,110.05170964486832,1.0,1.0,False,False
grid3x3_c4,n24,94,24,94,92.84111656000006,92.84111656000006,92.84111656000006,92.84111656000006,92.84111656000006,92.84111656000006,1.0,1.0,False,False
grid3x3_c4,n8,95,8,36,104.76939422297929,104.76939422297929,104.76939422297929,104.76939422297929,104.76939422297929,104.76939422297929,1.0,1.0,False,False
grid3x3_c4,n16,95,16,60,109.31732551837976,109.31732551837976,109.31732551837976,109.31732551837976,109.31732551837976,109.31732551837976,1.0,1.0,False,False
grid3x3_c4,n24,95,24,91,110.0174179692539,110.0174179692539,110.0174179692539,110.0174179692539,110.0174179692539,110.0174179692539,1.0,1.0,False,False
grid3x3_c4,n8,96,8,29,107.13933139043716,107.13933139043716,107.13933139043716,107.13933139043716,107.13933139043716,107.13933139043716,1.0,1.0,False,False
grid3x3_c4,n16,96,16,58,109.93193467490644,109.93193467490644,109.93193467490644,109.93193467490644,109.93193467490644,109.93193467490644,1.0,1.0,False,False
grid3x3_c4,n24,96,24,112,107.49459598751055,107.49459598751055,107.49459598751055,107.49459598751055,107.49459598751055,107.49459598751055,1.0,1.0,False,False
grid3x3_c4,n8,97,8,45,97.01353308615953,97.01353308615953,97.01353308615953,97.01353308615953,87.51338769498469,97.01353308615953,0.9020740190676534,1.0,True,False
grid3x3_c4,n16,97,16,88,113.86225816402897,113.86225816402897,113.86225816402897,113.86225816402897,113.86225816402897,113.86225816402897,1.0,1.0,False,False
grid3x3_c4,n24,97,24,108,109.82530928405924,109.82530928405924,109.82530928405924,109.82530928405924,109.82530928405924,109.82530928405924,1.0,1.0,False,False
grid3x3_c4,n8,98,8,33,91.93498092624463,91.93498092624463,91.93498092624463,91.93498092624463,91.93498092624463,91.93498092624463,1.0,1.0,False,False
grid3x3_c4,n16,98,16,72,91.22424969591454,91.22424969591454,91.22424969591454,91.22424969591454,91.22424969591454,91.22424969591454,1.0,1.0,False,False
grid3x3_c4,n24,98,24,95,120.58119153560123,120.58119153560123,120.58119153560123,120.58119153560123,120.58119153560123,120.58119153560123,1.0,1.0,False,False
