topology,instance,instance_seed,solver_seed,n_requests,n_bundles,bqm_variables,sampler,calibration,coefficient_scale,A,B,C,D,E,B_ratio,D_ratio,B_tighter,D_tighter,oracle_utility,oracle_optimal,oracle_status,compile_time_s,sample_time_s,n_reads,raw_feasible_rate,raw_mean_request_conflicts,raw_mean_edge_violations,raw_mean_memory_violations,raw_mean_violation_count,raw_mean_overload_units,raw_best_feasible_utility,repaired_best_utility,found_feasible,raw_optimality_gap_pct,repaired_optimality_gap_pct
grid4x4_c5,n8,27,101,8,36,132,sa,conventional,1.0,100.19594624052914,100.19594624052914,0.0,100.19594624052914,0.0,0.7946449312226657,1.0,True,False,333.7896788021243,True,OPTIMAL,0.002786208991892636,0.1197968329070136,100,0.0,4.0,1.0,1.0,6.0,4.0,nan,231.92049331624318,False,nan,30.518974059192146
grid4x4_c5,n8,27,202,8,36,132,sa,conventional,1.0,100.19594624052914,100.19594624052914,0.0,100.19594624052914,0.0,0.7946449312226657,1.0,True,False,333.7896788021243,True,OPTIMAL,0.002786208991892636,0.11506066599395126,100,0.0,4.0,1.0,1.0,6.0,2.0,nan,209.14858570081608,False,nan,37.341206459291804
grid4x4_c5,n8,27,303,8,36,132,sa,conventional,1.0,100.19594624052914,100.19594624052914,0.0,100.19594624052914,0.0,0.7946449312226657,1.0,True,False,333.7896788021243,True,OPTIMAL,0.002786208991892636,0.11571020900737494,100,0.0,2.0,2.0,1.0,5.0,4.0,nan,155.4248825360806,False,nan,53.43628266342565
grid4x4_c5,n8,27,404,8,36,132,sa,conventional,1.0,100.19594624052914,100.19594624052914,0.0,100.19594624052914,0.0,0.7946449312226657,1.0,True,False,333.7896788021243,True,OPTIMAL,0.002786208991892636,0.1184631249634549,100,0.0,3.0,2.0,2.0,7.0,5.0,nan,176.4044056650721,False,nan,47.1510304638127
grid4x4_c5,n8,27,505,8,36,132,sa,conventional,1.0,100.19594624052914,100.19594624052914,0.0,100.19594624052914,0.0,0.7946449312226657,1.0,True,False,333.7896788021243,True,OPTIMAL,0.002786208991892636,0.11848379205912352,100,0.0,4.0,0.0,1.0,5.0,1.0,nan,325.1990237874128,False,nan,2.5736730523067415
grid4x4_c5,n8,27,101,8,36,132,sqa,conventional,1.0,100.19594624052914,100.19594624052914,0.0,100.19594624052914,0.0,0.7946449312226657,1.0,True,False,333.7896788021243,True,OPTIMAL,0.002786208991892636,6.189514709054492,100,1.0,0.0,0.0,0.0,0.0,0.0,256.0155131352725,256.0155131352725,True,23.300350671704717,23.300350671704717
grid4x4_c5,n8,27,202,8,36,132,sqa,conventional,1.0,100.19594624052914,100.19594624052914,0.0,100.19594624052914,0.0,0.7946449312226657,1.0,True,False,333.7896788021243,True,OPTIMAL,0.002786208991892636,6.40519420907367,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,234.00824859798163,False,nan,29.893503766272726
grid4x4_c5,n8,27,303,8,36,132,sqa,conventional,1.0,100.19594624052914,100.19594624052914,0.0,100.19594624052914,0.0,0.7946449312226657,1.0,True,False,333.7896788021243,True,OPTIMAL,0.002786208991892636,6.494868249981664,100,0.0,1.0,0.0,0.0,1.0,0.0,nan,215.25105849499033,False,nan,35.51296754667045
grid4x4_c5,n8,27,404,8,36,132,sqa,conventional,1.0,100.19594624052914,100.19594624052914,0.0,100.19594624052914,0.0,0.7946449312226657,1.0,True,False,333.7896788021243,True,OPTIMAL,0.002786208991892636,6.488437750027515,100,0.0,1.0,0.0,0.0,1.0,0.0,nan,217.48253387658463,False,nan,34.84444017050879
grid4x4_c5,n8,27,505,8,36,132,sqa,conventional,1.0,100.19594624052914,100.19594624052914,0.0,100.19594624052914,0.0,0.7946449312226657,1.0,True,False,333.7896788021243,True,OPTIMAL,0.002786208991892636,6.5030781250679865,100,0.0,3.0,0.0,0.0,3.0,0.0,nan,325.9857360236073,False,nan,2.337982051009825
grid4x4_c5,n8,27,101,8,36,132,sa,resource_aware,1.0,100.19594624052914,79.62020080909518,0.0,100.19594624052914,0.0,0.7946449312226657,1.0,True,False,333.7896788021243,True,OPTIMAL,0.0035619999980553985,0.11721812502946705,100,0.0,4.0,1.0,1.0,6.0,2.0,nan,252.70010127625528,False,nan,24.29361441518393
grid4x4_c5,n8,27,202,8,36,132,sa,resource_aware,1.0,100.19594624052914,79.62020080909518,0.0,100.19594624052914,0.0,0.7946449312226657,1.0,True,False,333.7896788021243,True,OPTIMAL,0.0035619999980553985,0.11671637510880828,100,0.0,4.0,1.0,1.0,6.0,2.0,nan,209.14858570081608,False,nan,37.341206459291804
grid4x4_c5,n8,27,303,8,36,132,sa,resource_aware,1.0,100.19594624052914,79.62020080909518,0.0,100.19594624052914,0.0,0.7946449312226657,1.0,True,False,333.7896788021243,True,OPTIMAL,0.0035619999980553985,0.1169646669877693,100,0.0,2.0,3.0,2.0,7.0,9.0,nan,213.27522067801738,False,nan,36.10490850304265
grid4x4_c5,n8,27,404,8,36,132,sa,resource_aware,1.0,100.19594624052914,79.62020080909518,0.0,100.19594624052914,0.0,0.7946449312226657,1.0,True,False,333.7896788021243,True,OPTIMAL,0.0035619999980553985,0.11699675000272691,100,0.0,3.0,2.0,2.0,7.0,5.0,nan,176.4044056650721,False,nan,47.1510304638127
grid4x4_c5,n8,27,505,8,36,132,sa,resource_aware,1.0,100.19594624052914,79.62020080909518,0.0,100.19594624052914,0.0,0.7946449312226657,1.0,True,False,333.7896788021243,True,OPTIMAL,0.0035619999980553985,0.11797429202124476,100,0.0,4.0,1.0,2.0,7.0,6.0,nan,231.7125794182337,False,nan,30.581262952831885
grid4x4_c5,n8,27,101,8,36,132,sqa,resource_aware,1.0,100.19594624052914,79.62020080909518,0.0,100.19594624052914,0.0,0.7946449312226657,1.0,True,False,333.7896788021243,True,OPTIMAL,0.0035619999980553985,6.229280292056501,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,253.72561785934067,False,nan,23.986380055282307
grid4x4_c5,n8,27,202,8,36,132,sqa,resource_aware,1.0,100.19594624052914,79.62020080909518,0.0,100.19594624052914,0.0,0.7946449312226657,1.0,True,False,333.7896788021243,True,OPTIMAL,0.0035619999980553985,6.499964000075124,100,0.0,1.0,0.0,0.0,1.0,0.0,nan,245.9216750808237,False,nan,26.32436210629212
grid4x4_c5,n8,27,303,8,36,132,sqa,resource_aware,1.0,100.19594624052914,79.62020080909518,0.0,100.19594624052914,0.0,0.7946449312226657,1.0,True,False,333.7896788021243,True,OPTIMAL,0.0035619999980553985,6.480761084007099,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,205.21788249485465,False,nan,38.518805245469856
grid4x4_c5,n8,27,404,8,36,132,sqa,resource_aware,1.0,100.19594624052914,79.62020080909518,0.0,100.19594624052914,0.0,0.7946449312226657,1.0,True,False,333.7896788021243,True,OPTIMAL,0.0035619999980553985,6.429865584010258,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,333.78967880212423,False,nan,1.7029711363395894e-14
grid4x4_c5,n8,27,505,8,36,132,sqa,resource_aware,1.0,100.19594624052914,79.62020080909518,0.0,100.19594624052914,0.0,0.7946449312226657,1.0,True,False,333.7896788021243,True,OPTIMAL,0.0035619999980553985,6.376297708018683,100,1.0,0.0,0.0,0.0,0.0,0.0,239.82807867866885,239.82807867866882,True,28.149941741954624,28.149941741954628
grid4x4_c5,n8,28,101,8,36,152,sa,conventional,1.0,119.41143645783706,119.41143645783706,0.0,119.41143645783706,0.0,0.21412502628612043,0.2733470563345929,True,True,219.01693033828292,True,OPTIMAL,0.0034995420137420297,0.13858400005847216,100,0.0,3.0,3.0,1.0,7.0,5.0,nan,135.71109239872294,False,nan,38.036254919147034
grid4x4_c5,n8,28,202,8,36,152,sa,conventional,1.0,119.41143645783706,119.41143645783706,0.0,119.41143645783706,0.0,0.21412502628612043,0.2733470563345929,True,True,219.01693033828292,True,OPTIMAL,0.0034995420137420297,0.13706616696435958,100,0.0,3.0,1.0,2.0,6.0,10.0,nan,199.3588121839157,False,nan,8.975615777284549
grid4x4_c5,n8,28,303,8,36,152,sa,conventional,1.0,119.41143645783706,119.41143645783706,0.0,119.41143645783706,0.0,0.21412502628612043,0.2733470563345929,True,True,219.01693033828292,True,OPTIMAL,0.0034995420137420297,0.137929999968037,100,0.0,4.0,1.0,1.0,6.0,9.0,nan,163.4513112334804,False,nan,25.37046748805152
grid4x4_c5,n8,28,404,8,36,152,sa,conventional,1.0,119.41143645783706,119.41143645783706,0.0,119.41143645783706,0.0,0.21412502628612043,0.2733470563345929,True,True,219.01693033828292,True,OPTIMAL,0.0034995420137420297,0.13721900002565235,100,0.0,1.0,2.0,3.0,6.0,13.0,nan,32.51905671755983,False,nan,85.1522634951862
grid4x4_c5,n8,28,505,8,36,152,sa,conventional,1.0,119.41143645783706,119.41143645783706,0.0,119.41143645783706,0.0,0.21412502628612043,0.2733470563345929,True,True,219.01693033828292,True,OPTIMAL,0.0034995420137420297,0.13685358397196978,100,0.0,3.0,2.0,2.0,7.0,13.0,nan,160.32032286644008,False,nan,26.80003202546164
grid4x4_c5,n8,28,101,8,36,152,sqa,conventional,1.0,119.41143645783706,119.41143645783706,0.0,119.41143645783706,0.0,0.21412502628612043,0.2733470563345929,True,True,219.01693033828292,True,OPTIMAL,0.0034995420137420297,6.475370957981795,100,1.0,0.0,0.0,0.0,0.0,0.0,173.97747883458686,173.97747883458683,True,20.56436981110561,20.56436981110562
grid4x4_c5,n8,28,202,8,36,152,sqa,conventional,1.0,119.41143645783706,119.41143645783706,0.0,119.41143645783706,0.0,0.21412502628612043,0.2733470563345929,True,True,219.01693033828292,True,OPTIMAL,0.0034995420137420297,6.479945749975741,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,157.69461148077266,False,nan,27.998894315062664
grid4x4_c5,n8,28,303,8,36,152,sqa,conventional,1.0,119.41143645783706,119.41143645783706,0.0,119.41143645783706,0.0,0.21412502628612043,0.2733470563345929,True,True,219.01693033828292,True,OPTIMAL,0.0034995420137420297,6.475596833974123,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,199.8135117245396,False,nan,8.768006466021893
grid4x4_c5,n8,28,404,8,36,152,sqa,conventional,1.0,119.41143645783706,119.41143645783706,0.0,119.41143645783706,0.0,0.21412502628612043,0.2733470563345929,True,True,219.01693033828292,True,OPTIMAL,0.0034995420137420297,6.473382750060409,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,178.47113697013978,False,nan,18.512629733928822
grid4x4_c5,n8,28,505,8,36,152,sqa,conventional,1.0,119.41143645783706,119.41143645783706,0.0,119.41143645783706,0.0,0.21412502628612043,0.2733470563345929,True,True,219.01693033828292,True,OPTIMAL,0.0034995420137420297,6.450571916997433,100,1.0,0.0,0.0,0.0,0.0,0.0,85.87932995849074,85.87932995849073,True,60.78872540773642,60.78872540773643
grid4x4_c5,n8,28,101,8,36,152,sa,resource_aware,1.0,119.41143645783706,25.56897697039776,0.0,32.640764648435045,0.0,0.21412502628612043,0.2733470563345929,True,True,219.01693033828292,True,OPTIMAL,0.004678500001318753,0.13562416704371572,100,0.0,3.0,3.0,1.0,7.0,5.0,nan,135.71109239872294,False,nan,38.036254919147034
grid4x4_c5,n8,28,202,8,36,152,sa,resource_aware,1.0,119.41143645783706,25.56897697039776,0.0,32.640764648435045,0.0,0.21412502628612043,0.2733470563345929,True,True,219.01693033828292,True,OPTIMAL,0.004678500001318753,0.1375554580008611,100,0.0,3.0,1.0,2.0,6.0,10.0,nan,195.52000776252046,False,nan,10.72835900835166
grid4x4_c5,n8,28,303,8,36,152,sa,resource_aware,1.0,119.41143645783706,25.56897697039776,0.0,32.640764648435045,0.0,0.21412502628612043,0.2733470563345929,True,True,219.01693033828292,True,OPTIMAL,0.004678500001318753,0.13479345792438835,100,0.0,3.0,1.0,1.0,5.0,9.0,nan,174.39957094315272,False,nan,20.3716485872651
grid4x4_c5,n8,28,404,8,36,152,sa,resource_aware,1.0,119.41143645783706,25.56897697039776,0.0,32.640764648435045,0.0,0.21412502628612043,0.2733470563345929,True,True,219.01693033828292,True,OPTIMAL,0.004678500001318753,0.13299225002992898,100,0.0,1.0,2.0,3.0,6.0,13.0,nan,151.93037376407983,False,nan,30.630762868689853
grid4x4_c5,n8,28,505,8,36,152,sa,resource_aware,1.0,119.41143645783706,25.56897697039776,0.0,32.640764648435045,0.0,0.21412502628612043,0.2733470563345929,True,True,219.01693033828292,True,OPTIMAL,0.004678500001318753,0.13249458302743733,100,0.0,3.0,3.0,2.0,8.0,14.0,nan,134.4842899764873,False,nan,38.59639537054537
grid4x4_c5,n8,28,101,8,36,152,sqa,resource_aware,1.0,119.41143645783706,25.56897697039776,0.0,32.640764648435045,0.0,0.21412502628612043,0.2733470563345929,True,True,219.01693033828292,True,OPTIMAL,0.004678500001318753,6.534057374927215,100,1.0,0.0,0.0,0.0,0.0,0.0,191.40773986670922,191.4077398667092,True,12.60596175324432,12.605961753244332
grid4x4_c5,n8,28,202,8,36,152,sqa,resource_aware,1.0,119.41143645783706,25.56897697039776,0.0,32.640764648435045,0.0,0.21412502628612043,0.2733470563345929,True,True,219.01693033828292,True,OPTIMAL,0.004678500001318753,6.618933834019117,100,0.0,1.0,0.0,0.0,1.0,0.0,nan,189.6865720106842,False,nan,13.39182239578305
grid4x4_c5,n8,28,303,8,36,152,sqa,resource_aware,1.0,119.41143645783706,25.56897697039776,0.0,32.640764648435045,0.0,0.21412502628612043,0.2733470563345929,True,True,219.01693033828292,True,OPTIMAL,0.004678500001318753,6.541284832987003,100,0.0,1.0,0.0,0.0,1.0,0.0,nan,189.67502250671882,False,nan,13.397095734217448
grid4x4_c5,n8,28,404,8,36,152,sqa,resource_aware,1.0,119.41143645783706,25.56897697039776,0.0,32.640764648435045,0.0,0.21412502628612043,0.2733470563345929,True,True,219.01693033828292,True,OPTIMAL,0.004678500001318753,6.525545832933858,100,0.0,1.0,0.0,0.0,1.0,0.0,nan,184.3359521886719,False,nan,15.834838930508456
grid4x4_c5,n8,28,505,8,36,152,sqa,resource_aware,1.0,119.41143645783706,25.56897697039776,0.0,32.640764648435045,0.0,0.21412502628612043,0.2733470563345929,True,True,219.01693033828292,True,OPTIMAL,0.004678500001318753,6.538537541986443,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,183.90141475562234,False,nan,16.033242511628146
grid4x4_c5,n8,29,101,8,39,159,sa,conventional,1.0,115.73612160885425,115.73612160885425,0.0,115.73612160885425,0.0,0.7839586252599157,1.0,True,False,436.0665193558832,True,OPTIMAL,0.003811958944424987,0.14456266700290143,100,0.0,3.0,1.0,1.0,5.0,3.0,nan,160.8962612950096,False,nan,63.10281708105668
grid4x4_c5,n8,29,202,8,39,159,sa,conventional,1.0,115.73612160885425,115.73612160885425,0.0,115.73612160885425,0.0,0.7839586252599157,1.0,True,False,436.0665193558832,True,OPTIMAL,0.003811958944424987,0.14647591696120799,100,0.0,1.0,2.0,4.0,7.0,20.0,nan,251.30450931312782,False,nan,42.37014350830433
grid4x4_c5,n8,29,303,8,39,159,sa,conventional,1.0,115.73612160885425,115.73612160885425,0.0,115.73612160885425,0.0,0.7839586252599157,1.0,True,False,436.0665193558832,True,OPTIMAL,0.003811958944424987,0.14541799994185567,100,0.0,0.0,1.0,1.0,2.0,2.0,nan,131.30536110983732,False,nan,69.888685491427
grid4x4_c5,n8,29,404,8,39,159,sa,conventional,1.0,115.73612160885425,115.73612160885425,0.0,115.73612160885425,0.0,0.7839586252599157,1.0,True,False,436.0665193558832,True,OPTIMAL,0.003811958944424987,0.14335750008467585,100,0.0,2.0,2.0,1.0,5.0,4.0,nan,275.4738137885554,False,nan,36.82757066617735
grid4x4_c5,n8,29,505,8,39,159,sa,conventional,1.0,115.73612160885425,115.73612160885425,0.0,115.73612160885425,0.0,0.7839586252599157,1.0,True,False,436.0665193558832,True,OPTIMAL,0.003811958944424987,0.145268417079933,100,0.0,1.0,3.0,3.0,7.0,11.0,nan,59.40609336305366,False,nan,86.37682767968457
grid4x4_c5,n8,29,101,8,39,159,sqa,conventional,1.0,115.73612160885425,115.73612160885425,0.0,115.73612160885425,0.0,0.7839586252599157,1.0,True,False,436.0665193558832,True,OPTIMAL,0.003811958944424987,6.513822207925841,100,0.0,3.0,0.0,0.0,3.0,0.0,nan,324.6812358662247,False,nan,25.543186313452004
grid4x4_c5,n8,29,202,8,39,159,sqa,conventional,1.0,115.73612160885425,115.73612160885425,0.0,115.73612160885425,0.0,0.7839586252599157,1.0,True,False,436.0665193558832,True,OPTIMAL,0.003811958944424987,6.5169580419315025,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,436.06651935588314,False,nan,1.30354925997923e-14
grid4x4_c5,n8,29,303,8,39,159,sqa,conventional,1.0,115.73612160885425,115.73612160885425,0.0,115.73612160885425,0.0,0.7839586252599157,1.0,True,False,436.0665193558832,True,OPTIMAL,0.003811958944424987,6.483934583957307,100,0.0,3.0,0.0,0.0,3.0,0.0,nan,334.8741530615936,False,nan,23.20571788995898
grid4x4_c5,n8,29,404,8,39,159,sqa,conventional,1.0,115.73612160885425,115.73612160885425,0.0,115.73612160885425,0.0,0.7839586252599157,1.0,True,False,436.0665193558832,True,OPTIMAL,0.003811958944424987,6.4897204170702025,100,0.0,5.0,0.0,0.0,5.0,0.0,nan,436.06651935588314,False,nan,1.30354925997923e-14
grid4x4_c5,n8,29,505,8,39,159,sqa,conventional,1.0,115.73612160885425,115.73612160885425,0.0,115.73612160885425,0.0,0.7839586252599157,1.0,True,False,436.0665193558832,True,OPTIMAL,0.003811958944424987,6.485389915993437,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,368.76444112656566,False,nan,15.433901765430168
grid4x4_c5,n8,29,101,8,39,159,sa,resource_aware,1.0,115.73612160885425,90.7323307893918,0.0,115.73612160885425,0.0,0.7839586252599157,1.0,True,False,436.0665193558832,True,OPTIMAL,0.00541204190813005,0.1460184999741614,100,0.0,3.0,3.0,2.0,8.0,7.0,nan,132.63100872729396,False,nan,69.58468425340149
grid4x4_c5,n8,29,202,8,39,159,sa,resource_aware,1.0,115.73612160885425,90.7323307893918,0.0,115.73612160885425,0.0,0.7839586252599157,1.0,True,False,436.0665193558832,True,OPTIMAL,0.00541204190813005,0.14606950001325458,100,0.0,1.0,2.0,4.0,7.0,20.0,nan,251.30450931312782,False,nan,42.37014350830433
grid4x4_c5,n8,29,303,8,39,159,sa,resource_aware,1.0,115.73612160885425,90.7323307893918,0.0,115.73612160885425,0.0,0.7839586252599157,1.0,True,False,436.0665193558832,True,OPTIMAL,0.00541204190813005,0.1453162090620026,100,0.0,0.0,1.0,1.0,2.0,2.0,nan,131.30536110983732,False,nan,69.888685491427
grid4x4_c5,n8,29,404,8,39,159,sa,resource_aware,1.0,115.73612160885425,90.7323307893918,0.0,115.73612160885425,0.0,0.7839586252599157,1.0,True,False,436.0665193558832,True,OPTIMAL,0.00541204190813005,0.14333574997726828,100,0.0,2.0,2.0,1.0,5.0,4.0,nan,275.4738137885554,False,nan,36.82757066617735
grid4x4_c5,n8,29,505,8,39,159,sa,resource_aware,1.0,115.73612160885425,90.7323307893918,0.0,115.73612160885425,0.0,0.7839586252599157,1.0,True,False,436.0665193558832,True,OPTIMAL,0.00541204190813005,0.14431116706691682,100,0.0,1.0,3.0,3.0,7.0,11.0,nan,59.40609336305366,False,nan,86.37682767968457
grid4x4_c5,n8,29,101,8,39,159,sqa,resource_aware,1.0,115.73612160885425,90.7323307893918,0.0,115.73612160885425,0.0,0.7839586252599157,1.0,True,False,436.0665193558832,True,OPTIMAL,0.00541204190813005,6.524833125062287,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,321.0168840207278,False,nan,26.383505779140304
grid4x4_c5,n8,29,202,8,39,159,sqa,resource_aware,1.0,115.73612160885425,90.7323307893918,0.0,115.73612160885425,0.0,0.7839586252599157,1.0,True,False,436.0665193558832,True,OPTIMAL,0.00541204190813005,6.498964249971323,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,368.76444112656566,False,nan,15.433901765430168
grid4x4_c5,n8,29,303,8,39,159,sqa,resource_aware,1.0,115.73612160885425,90.7323307893918,0.0,115.73612160885425,0.0,0.7839586252599157,1.0,True,False,436.0665193558832,True,OPTIMAL,0.00541204190813005,6.475548249902204,100,0.0,3.0,0.0,0.0,3.0,0.0,nan,420.3274411237093,False,nan,3.609329662690495
grid4x4_c5,n8,29,404,8,39,159,sqa,resource_aware,1.0,115.73612160885425,90.7323307893918,0.0,115.73612160885425,0.0,0.7839586252599157,1.0,True,False,436.0665193558832,True,OPTIMAL,0.00541204190813005,6.560768500086851,100,1.0,0.0,0.0,0.0,0.0,0.0,367.09830179868004,367.09830179868004,True,15.815985519612141,15.815985519612141
grid4x4_c5,n8,29,505,8,39,159,sqa,resource_aware,1.0,115.73612160885425,90.7323307893918,0.0,115.73612160885425,0.0,0.7839586252599157,1.0,True,False,436.0665193558832,True,OPTIMAL,0.00541204190813005,6.4912852079141885,100,0.0,1.0,0.0,0.0,1.0,0.0,nan,341.99985480993826,False,nan,21.571631934708368
grid4x4_c5,n8,30,101,8,33,157,sa,conventional,1.0,75.5154238404198,75.5154238404198,0.0,75.5154238404198,0.0,0.3928600941825388,0.17703974986364213,True,True,229.98891653777738,True,OPTIMAL,0.0025634169578552246,0.13710437493864447,100,0.0,2.0,3.0,2.0,7.0,9.0,nan,123.7381402839866,False,nan,46.198215919826
grid4x4_c5,n8,30,202,8,33,157,sa,conventional,1.0,75.5154238404198,75.5154238404198,0.0,75.5154238404198,0.0,0.3928600941825388,0.17703974986364213,True,True,229.98891653777738,True,OPTIMAL,0.0025634169578552246,0.13506474997848272,100,0.0,1.0,2.0,2.0,5.0,5.0,nan,99.51746746821922,False,nan,56.72945072034689
grid4x4_c5,n8,30,303,8,33,157,sa,conventional,1.0,75.5154238404198,75.5154238404198,0.0,75.5154238404198,0.0,0.3928600941825388,0.17703974986364213,True,True,229.98891653777738,True,OPTIMAL,0.0025634169578552246,0.13215554098132998,100,0.0,1.0,2.0,2.0,5.0,8.0,nan,52.86669651208512,False,nan,77.01337207551853
grid4x4_c5,n8,30,404,8,33,157,sa,conventional,1.0,75.5154238404198,75.5154238404198,0.0,75.5154238404198,0.0,0.3928600941825388,0.17703974986364213,True,True,229.98891653777738,True,OPTIMAL,0.0025634169578552246,0.1344249170506373,100,0.0,0.0,1.0,2.0,3.0,5.0,nan,98.39399813225569,False,nan,57.217939188780974
grid4x4_c5,n8,30,505,8,33,157,sa,conventional,1.0,75.5154238404198,75.5154238404198,0.0,75.5154238404198,0.0,0.3928600941825388,0.17703974986364213,True,True,229.98891653777738,True,OPTIMAL,0.0025634169578552246,0.13891858304850757,100,0.0,2.0,5.0,2.0,9.0,9.0,nan,122.41432517563862,False,nan,46.77381544361023
grid4x4_c5,n8,30,101,8,33,157,sqa,conventional,1.0,75.5154238404198,75.5154238404198,0.0,75.5154238404198,0.0,0.3928600941825388,0.17703974986364213,True,True,229.98891653777738,True,OPTIMAL,0.0025634169578552246,6.394393416005187,100,0.0,3.0,0.0,0.0,3.0,0.0,nan,193.72577299828797,False,nan,15.767343959608997
grid4x4_c5,n8,30,202,8,33,157,sqa,conventional,1.0,75.5154238404198,75.5154238404198,0.0,75.5154238404198,0.0,0.3928600941825388,0.17703974986364213,True,True,229.98891653777738,True,OPTIMAL,0.0025634169578552246,6.3566032089293,100,0.0,4.0,0.0,0.0,4.0,0.0,nan,215.98449163052962,False,nan,6.089173825447122
grid4x4_c5,n8,30,303,8,33,157,sqa,conventional,1.0,75.5154238404198,75.5154238404198,0.0,75.5154238404198,0.0,0.3928600941825388,0.17703974986364213,True,True,229.98891653777738,True,OPTIMAL,0.0025634169578552246,6.376381790963933,100,0.0,3.0,1.0,0.0,4.0,1.0,nan,136.40850070224764,False,nan,40.68909808536729
grid4x4_c5,n8,30,404,8,33,157,sqa,conventional,1.0,75.5154238404198,75.5154238404198,0.0,75.5154238404198,0.0,0.3928600941825388,0.17703974986364213,True,True,229.98891653777738,True,OPTIMAL,0.0025634169578552246,6.3570192500483245,100,0.0,3.0,0.0,0.0,3.0,0.0,nan,153.73212038815467,False,nan,33.15672654908002
grid4x4_c5,n8,30,505,8,33,157,sqa,conventional,1.0,75.5154238404198,75.5154238404198,0.0,75.5154238404198,0.0,0.3928600941825388,0.17703974986364213,True,True,229.98891653777738,True,OPTIMAL,0.0025634169578552246,6.356535208993591,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,180.93489627592626,False,nan,21.32886271230102
grid4x4_c5,n8,30,101,8,33,157,sa,resource_aware,1.0,75.5154238404198,29.66699652218166,0.0,13.369231747554839,0.0,0.3928600941825388,0.17703974986364213,True,True,229.98891653777738,True,OPTIMAL,0.0031218749936670065,0.13583370798733085,100,0.0,2.0,3.0,2.0,7.0,9.0,nan,133.3164339264934,False,nan,42.0335397316439
grid4x4_c5,n8,30,202,8,33,157,sa,resource_aware,1.0,75.5154238404198,29.66699652218166,0.0,13.369231747554839,0.0,0.3928600941825388,0.17703974986364213,True,True,229.98891653777738,True,OPTIMAL,0.0031218749936670065,0.13149145897477865,100,0.0,1.0,2.0,2.0,5.0,5.0,nan,99.51746746821922,False,nan,56.72945072034689
grid4x4_c5,n8,30,303,8,33,157,sa,resource_aware,1.0,75.5154238404198,29.66699652218166,0.0,13.369231747554839,0.0,0.3928600941825388,0.17703974986364213,True,True,229.98891653777738,True,OPTIMAL,0.0031218749936670065,0.13261708396021277,100,0.0,2.0,1.0,2.0,5.0,5.0,nan,199.69670254404429,False,nan,13.171162528067903
grid4x4_c5,n8,30,404,8,33,157,sa,resource_aware,1.0,75.5154238404198,29.66699652218166,0.0,13.369231747554839,0.0,0.3928600941825388,0.17703974986364213,True,True,229.98891653777738,True,OPTIMAL,0.0031218749936670065,0.13310587499290705,100,0.0,0.0,1.0,2.0,3.0,5.0,nan,98.39399813225569,False,nan,57.217939188780974
grid4x4_c5,n8,30,505,8,33,157,sa,resource_aware,1.0,75.5154238404198,29.66699652218166,0.0,13.369231747554839,0.0,0.3928600941825388,0.17703974986364213,True,True,229.98891653777738,True,OPTIMAL,0.0031218749936670065,0.1350927499588579,100,0.0,2.0,3.0,2.0,7.0,13.0,nan,118.43831020472702,False,nan,48.502600913260686
grid4x4_c5,n8,30,101,8,33,157,sqa,resource_aware,1.0,75.5154238404198,29.66699652218166,0.0,13.369231747554839,0.0,0.3928600941825388,0.17703974986364213,True,True,229.98891653777738,True,OPTIMAL,0.0031218749936670065,6.439167417003773,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,150.13151683008437,False,nan,34.722281799425694
grid4x4_c5,n8,30,202,8,33,157,sqa,resource_aware,1.0,75.5154238404198,29.66699652218166,0.0,13.369231747554839,0.0,0.3928600941825388,0.17703974986364213,True,True,229.98891653777738,True,OPTIMAL,0.0031218749936670065,6.441169874975458,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,187.16652666011692,False,nan,18.619327627740955
grid4x4_c5,n8,30,303,8,33,157,sqa,resource_aware,1.0,75.5154238404198,29.66699652218166,0.0,13.369231747554839,0.0,0.3928600941825388,0.17703974986364213,True,True,229.98891653777738,True,OPTIMAL,0.0031218749936670065,6.48163304105401,100,0.0,1.0,0.0,0.0,1.0,0.0,nan,201.26345570914012,False,nan,12.48993267200287
grid4x4_c5,n8,30,404,8,33,157,sqa,resource_aware,1.0,75.5154238404198,29.66699652218166,0.0,13.369231747554839,0.0,0.3928600941825388,0.17703974986364213,True,True,229.98891653777738,True,OPTIMAL,0.0031218749936670065,6.4442020419519395,100,0.0,2.0,0.0,0.0,2.0,0.0,nan,215.66001303345664,False,nan,6.23025827506219
